Step,Scaffold,SMILES,Linker Num HBD,Linker Num HBA,Linker Num Aromatic Rings,Matching substructure1,linker_mol_weight,Scaffold Ring Score,linker_rocs_score,raw_Linker Num HBD,raw_Linker Num HBA,raw_Linker Num Aromatic Rings,raw_linker_mol_weight,raw_linker_custom_alerts,raw_Scaffold Ring Score,raw_linker_rocs_score,total_score,ID
135,c1c[nH]c(Nc2ccc(N3CCCCC3)cc2)n1,Cc1cn2c(n1)Nc1c(C)cc(cc1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5756
135,c1cc(Nc2cc[nH]n2)cc(N2CCCCC2)c1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOCn1cc(C)c(n1)N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,8,0.5,0.9480775,default_job_5757
135,c1ccc(Nc2c[nH]cn2)c(CN2CCCCC2)c1,Cc1cc(C)c2c(c1)Nc1ncn(c1C)COCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_5758
135,O=C(c1ccccc1Nc1ccc[nH]1)N1CCCCC1,Cc1cccc2c1C(=O)N1CCC(CC1)NCCCOC(C)n1cccc1N2,1,1,1,1,1,1,0.5,1,3,2,228.2949982,0,7,0.5,0.9480775,default_job_5759
135,c1ccc(Nc2ncc[nH]2)c(CN2CCCCC2)c1,Cc1cn2c(n1)Nc1cc(Cl)cc(C)c1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,7,0.5,0.9480775,default_job_5760
135,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2n(n1)COCCCNC1CCN(CC1)c1cc(C)c(c(C)c1)N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5761
135,O=C(c1ccccc1Nc1ccn[nH]1)N1CCCCC1,Cc1cc(C)c2c(c1)Nc1ccnn1COCCCNC1CCN(CC1)C2=O,1,1,1,1,1,1,0.5,1,4,2,229.2830048,0,7,0.5,0.9480775,default_job_5762
135,O=C(c1ccccc1Nc1ccn[nH]1)N1CCCCC1,Cc1cnn2c1Nc1ccccc1C(=O)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,215.2559967,0,7,0.5,0.9480775,default_job_5763
136,c1cc(Nc2cc(N3CCCCC3)ccn2)[nH]n1,Cc1cc2cc(n1)Nc1cc(C)nn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,7,0.5,0.9480775,default_job_5764
136,c1ncc(Nc2ccc(N3CCCCC3)cc2)[nH]1,Cc1nc(C)n2c1Nc1ccc(c(Cl)c1)N1CCC(CC1)NCCCOC2C,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,8,0.5,0.9480775,default_job_5765
136,O=C(c1cccc(Nc2ccn[nH]2)c1)N1CCCCC1,Cc1cc2cc(c1)C(=O)N1CCC(CC1)NCCCOCn1nc(C)cc1N2,1,1,1,1,1,1,0.5,1,4,2,229.2830048,0,8,0.5,0.9480775,default_job_5766
136,c1ncc(Nc2ccc(N3CCCCC3)nc2)[nH]1,Cc1nc2ccc1Nc1c(C)nc(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,8,0.5,0.9480775,default_job_5767
136,c1c[nH]c(Nc2ccc(N3CCCCC3)nc2)n1,Cc1cn2c(n1)Nc1c(C)cc(nc1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,8,0.5,0.9480775,default_job_5768
136,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOCn1cc(C)nc1N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5769
136,c1n[nH]c(Nc2ccc(N3CCCCC3)cc2)n1,Cc1nc2n(n1)COCCCNC1CCN(CC1)c1ccc(c(C)c1)N2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,8,0.5,0.9480775,default_job_5770
136,c1cc(N2CCCCC2)cc(Nc2ncc[nH]2)n1,Cc1cc2cc(n1)Nc1nc(C)cn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,7,0.5,0.9480775,default_job_5771
136,c1cc(Nc2ncc[nH]2)nc(N2CCCCC2)c1,Cc1cn2c(n1)Nc1nc(cc(C)c1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,7,0.5,0.9480775,default_job_5772
136,O=C(c1ccccc1Nc1cc[nH]n1)N1CCCCC1,Cc1cn2nc1Nc1ccccc1C(=O)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,215.2559967,0,8,0.5,0.9480775,default_job_5773
136,O=C(c1cccc(Nc2ncc[nH]2)c1)N1CCCCC1,Cc1cn2c(n1)Nc1cccc(c1)C(=O)N1CCC(CC1)NCCCOC2C,1,1,1,1,1,1,0.5,1,4,2,229.2830048,0,8,0.5,0.9480775,default_job_5774
136,c1n[nH]c(Nc2ccc(N3CCCCC3)cc2)n1,Cc1nc2n(n1)CCOCCCNC1CCN(CC1)c1ccc(cc1)N2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,8,0.5,0.9480775,default_job_5775
136,c1cc(Nc2cccs2)nc(N2CCCCC2)c1,Cc1ccc2nc1Nc1cc(C)c(s1)COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,218.3249969,0,8,0.5,0.9480775,default_job_5776
136,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2n(n1)COCCCNC1CCN(CC1)c1ccc(cc1Cl)N2,1,1,1,1,1,1,0.5,1,3,2,221.6909943,0,8,0.5,0.9480775,default_job_5777
138,c1cnc(NCc2cnc[nH]2)c(N2CCCCC2)c1,Cc1cc(C)c2c(n1)NCc1c(C)nc(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,244.3419952,0,7,0.5,0.9480775,default_job_5778
138,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOCCn1cc(C)nc1N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5779
140,c1c[nH]c(Nc2csc(N3CCCCC3)c2)n1,Cc1cn2c(n1)Nc1csc(c1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,207.302002,0,7,0.5,0.9480775,default_job_5780
140,c1cc(Nc2ccc[nH]2)cc(N2CCCCC2)c1,Cc1ccc2cc1N1CCC(CC1)NCCCOCn1ccc(C)c1N2,1,1,1,1,1,1,0.5,1,2,2,200.2850037,0,7,0.5,0.9480775,default_job_5781
139,c1ccc(N2CCCCC2)c(Nc2cc[nH]n2)c1,Cc1cc(C)c2c(c1)N1CCC(CC1)NCCCOCn1ccc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5782
139,c1cc(Nc2ccc[nH]2)nc(N2CCCCC2)c1,Cc1cc2nc(c1)N1CCC(CC1)NCCCOCn1ccc(C)c1N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5783
139,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cn2c(n1)Nc1cc(cc(C)c1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_5784
139,c1c[nH]c(Nc2ccc(N3CCCCC3)nc2)n1,Cc1cn2c(n1)Nc1ccc(nc1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,8,0.5,0.9480775,default_job_5785
140,c1cc(Nc2nnc[nH]2)cc(N2CCCCC2)c1,Cc1nnc2n1COCCCNC1CCN(CC1)c1cc(ccc1Cl)N2,1,1,1,1,1,1,0.5,1,4,2,222.6790009,0,7,0.5,0.9480775,default_job_5786
140,c1ccc(Nc2cncc(N3CCCCC3)c2)nc1,Cc1cc(C)c2c(n1)Nc1cc(c(C)nc1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,241.3379974,0,7,0.5,0.9480775,default_job_5787
140,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cn2c(n1)Nc1cc(cc(C)c1C)N1CCC(CC1)NCCCOC2C,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,7,0.5,0.9480775,default_job_5788
140,c1cc(Nc2cc[nH]n2)cc(N2CCCCC2)c1,Cc1ccc2cc1N1CCC(CC1)NCCCOCn1nc(c(C)c1C)N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5789
140,c1c[nH]c(Nc2ccccc2CN2CCCCC2)c1,Cc1ccc2c(c1)Nc1c(C)ccn1COCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,2,2,214.3119965,0,7,0.5,0.9480775,default_job_5790
140,c1c[nH]c(Nc2cncc(N3CCCCC3)c2)n1,Cc1ncc2cc1Nc1nc(C)c(C)n1CCOCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,230.3150024,0,8,0.5,0.9480775,default_job_5791
140,c1cc(Nc2ccc[nH]2)cc(N2CCCCC2)c1,Cc1cc(C)c2cc1Nc1c(C)ccn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,2,2,214.3119965,0,7,0.5,0.9480775,default_job_5792
140,c1cc(Nc2ccc[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1C)Nc1c(C)ccn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,2,2,214.3119965,0,7,0.5,0.9480775,default_job_5793
140,c1cc(CN2CCCCC2)cc(Nc2ccc[nH]2)c1,Cc1cc(C)c2cc1CN1CCC(CC1)NCCCOCn1cc(C)c(C)c1N2,1,1,1,1,1,1,0.5,1,2,2,242.3659973,0,8,0.5,0.9480775,default_job_5794
140,O=C(c1ccccc1Nc1ccc[nH]1)N1CCCCC1,Cc1ccc2c(c1)Nc1c(C)cc(C)n1COCCCNC1CCN(CC1)C2=O,1,1,1,1,1,1,0.5,1,3,2,242.3220062,0,7,0.5,0.9480775,default_job_5795
138,c1cc(CN2CCCCC2)cc(Nc2ccn[nH]2)c1,Cc1cc2n(n1)CCOCCCNC1CCN(CC1)Cc1cc(c(C)cc1C)N2,1,1,1,1,1,1,0.5,1,3,2,243.3540039,0,8,0.5,0.9480775,default_job_5796
140,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2n(n1)CCOCCCNC1CCN(CC1)c1cc(C)c(c(C)c1)N2,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_5797
140,c1ccc(Nc2cc(N3CCCCC3)cnn2)cc1,Cc1cc(C)c2c(c1)COCCCNC1CCN(CC1)c1cc(nnc1C)N2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,7,0.5,0.9480775,default_job_5798
140,c1cnc(Nc2cc[nH]c2)c(N2CCCCC2)c1,Cc1ccc2c(n1)Nc1cn(cc1C)COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5799
140,c1c[nH]c(CNc2nnccc2N2CCCCC2)c1,Cc1ccn2c1CNc1nnc(Cl)cc1N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,236.7059937,0,7,0.5,0.9480775,default_job_5800
140,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1C)Nc1nc(C)c(Cl)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,7,0.5,0.9480775,default_job_5801
140,c1cc(CN2CCCCC2)cc(Nc2ncc[nH]2)c1,Cc1cn2c(n1)Nc1cc(ccc1C)CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5802
140,c1c[nH]c(Nc2ccc(N3CCCCC3)cc2)c1,Cc1cc2cc(C)c1Nc1c(C)ccn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,2,2,214.3119965,0,8,0.5,0.9480775,default_job_5803
140,c1cc(Nc2cn[nH]n2)cc(N2CCCCC2)c1,Cc1cc(C)c2cc1Nc1nn(nc1C)CCOCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,230.3150024,0,8,0.5,0.9480775,default_job_5804
140,c1cc(Nc2cc(CN3CCCCC3)ccn2)sn1,Cc1cc2cc(n1)Nc1snc(c1Cl)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,4,2,239.7310028,0,8,0.5,0.9480775,default_job_5805
140,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc(C)c2cc1Nc1nc(C)c(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,7,0.5,0.9480775,default_job_5806
140,c1c[nH]c(Nc2ccc(N3CCCCC3)nc2)c1,Cc1cc2nc(C)c1Nc1c(C)cc(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_5807
140,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cn2c(n1)Nc1cc(c(C)cc1C)N1CCC(CC1)NCCCOCC2C,1,1,1,1,1,1,0.5,1,3,2,243.3540039,0,8,0.5,0.9480775,default_job_5808
140,c1c[nH]c(Nc2cc(N3CCCCC3)ccn2)c1,Cc1cc2cc(n1)Nc1c(C)cc(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_5809
139,c1cc(Nc2ccn[nH]2)cc(N2CCCCC2)c1,Cc1cc2n(n1)CCOCCCNC1CCN(CC1)c1ccc(C)c(c1)N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_5810
139,c1cc(Nc2ncn[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOCn1nc(C)nc1N2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,7,0.5,0.9480775,default_job_5811
139,c1ncc(Nc2ccc(N3CCCCC3)cc2)[nH]1,Cc1cc2cc(Cl)c1Nc1c(C)nc(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,8,0.5,0.9480775,default_job_5812
139,O=C(c1cccc(Nc2ccn[nH]2)c1)N1CCCCC1,Cc1cc2n(n1)COCCCNC1CCN(CC1)C(=O)c1cc(C)c(C)c(c1)N2,1,1,1,1,1,1,0.5,1,4,2,243.3099976,0,8,0.5,0.9480775,default_job_5813
138,O=C(c1cccc(Nc2ncc[nH]2)c1)N1CCCCC1,Cc1cc2cc(c1)C(=O)N1CCC(CC1)NCCCOCn1cc(C)nc1N2,1,1,1,1,1,1,0.5,1,4,2,229.2830048,0,8,0.5,0.9480775,default_job_5814
138,c1cc(Nc2cc[nH]c2)nc(N2CCCCC2)c1,Cc1ccc2nc1Nc1cc(C)n(c1)COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,8,0.5,0.9480775,default_job_5815
138,c1cc(Nc2cnccc2CN2CCCCC2)ncn1,Cc1cc2c(c(C)n1)Nc1nc(C)nc(c1C)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,4,2,242.326004,0,7,0.5,0.9480775,default_job_5816
138,c1cc(Nc2ccn[nH]2)nc(N2CCCCC2)c1,Cc1cc2n(n1)CCOCCCNC1CCN(CC1)c1ccc(C)c(n1)N2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,7,0.5,0.9480775,default_job_5817
138,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cn2c(n1)Nc1cc(ccc1C)N1CCC(CC1)NCCCOC2C,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_5818
138,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2n(n1)COCCCNC1CCN(CC1)c1ccc(cc1C)N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,8,0.5,0.9480775,default_job_5819
138,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cn2c(n1)Nc1cc(c(C)cc1C)N1CCC(CC1)NCCCOC2C,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,7,0.5,0.9480775,default_job_5820
138,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOCn1c(nc(C)c1C)N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_5821
138,c1cc(Nc2cncc(N3CCCCC3)c2)[nH]n1,Cc1cc2n(n1)COCCCNC1CCN(CC1)c1cc(c(C)nc1C)N2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,7,0.5,0.9480775,default_job_5822
139,O=C(c1cccnc1Nc1cc[nH]c1)N1CCCCC1,Cc1cnc2c(c1)C(=O)N1CCC(CC1)NCCCOCn1cc(C)c(c1)N2,1,1,1,1,1,1,0.5,1,4,2,229.2830048,0,8,0.5,0.9480775,default_job_5823
139,O=C(c1cccc(Nc2ccn[nH]2)c1)N1CCCCC1,Cc1cc2n(n1)COCCCNC1CCN(CC1)C(=O)c1cccc(c1)N2,1,1,1,1,1,1,0.5,1,4,2,215.2559967,0,8,0.5,0.9480775,default_job_5824
139,c1ncc(Nc2ccc(N3CCCCC3)cc2)[nH]1,Cc1cc2ccc1N1CCC(CC1)NCCCOCn1cnc(C)c1N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,8,0.5,0.9480775,default_job_5825
139,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2n(n1)COCCCNC1CCN(CC1)c1ccc(c(C)c1C)N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5826
139,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2ccc1N1CCC(CC1)NCCCOCn1nc(Cl)c(C)c1N2,1,1,1,1,1,1,0.5,1,3,2,235.7180023,0,8,0.5,0.9480775,default_job_5827
139,c1ncc(Nc2ccc(N3CCCCC3)cc2)[nH]1,Cc1cc2cc(C)c1N1CCC(CC1)NCCCOCn1c(C)nc(C)c1N2,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_5828
139,c1c[nH]c(Nc2ccc(N3CCCCC3)cc2)c1,Cc1ccn2c1Nc1ccc(c(C)c1Cl)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,2,2,234.7299957,0,8,0.5,0.9480775,default_job_5829
139,c1c[nH]c(Nc2ccnc(N3CCCCC3)c2)c1,Cc1cc2cc(n1)N1CCC(CC1)NCCCOCn1ccc(C)c1N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5830
139,c1c[nH]c(Nc2ccc(N3CCCCC3)cc2)c1,Cc1cc2ccc1N1CCC(CC1)NCCCOCn1ccc(C)c1N2,1,1,1,1,1,1,0.5,1,2,2,200.2850037,0,8,0.5,0.9480775,default_job_5831
139,c1cncc(Nc2cc(N3CCCCC3)ccn2)c1,Cc1cc2cc(n1)Nc1ccc(Cl)nc1CCOCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,7,0.5,0.9480775,default_job_5832
139,O=C(c1cccc(Nc2ncc[nH]2)c1)N1CCCCC1,Cc1cn2c(n1)Nc1cc(cc(C)c1C)C(=O)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,243.3099976,0,8,0.5,0.9480775,default_job_5833
139,c1cc(Nc2ccnc(N3CCCCC3)c2)[nH]n1,Cc1cc2cc(n1)N1CCC(CC1)NCCCOCn1nc(C)cc1N2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,7,0.5,0.9480775,default_job_5834
139,c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]n1,Cc1cc2c(C)cc1Nc1c(C)cnn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_5835
139,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc(C)c2cc1Nc1nc(C)c(C)n1CCOCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,243.3540039,0,7,0.5,0.9480775,default_job_5836
139,c1cc(Nc2ncc[nH]2)cc(N2CCCCC2)c1,Cc1cc2cc(c1)N1CCC(CC1)NCCCOC(C)Cn1c(nc(C)c1C)N2,1,1,1,1,1,1,0.5,1,3,2,243.3540039,0,8,0.5,0.9480775,default_job_5837
139,c1c[nH]c(Nc2cc(N3CCCCC3)ccn2)c1,Cc1cc2cc(n1)Nc1ccc(C)n1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5838
139,O=C(c1ccccc1Nc1ccc[nH]1)N1CCCCC1,Cc1cc(C)c2c(c1)Nc1ccc(C)n1COCCCNC1CCN(CC1)C2=O,1,1,1,1,1,1,0.5,1,3,2,242.3220062,0,7,0.5,0.9480775,default_job_5839
139,c1cc(Nc2ccc[nH]2)nc(N2CCCCC2)c1,Cc1cc2nc(c1)N1CCC(CC1)NCCCOCn1c(C)ccc1N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_5840
127,c1cnnc(Nc2cccc(CN3CCCCC3)n2)c1,Cc1cnnc2c1COCCCNC1CCN(CC1)Cc1cccc(n1)N2,1,1,1,1,1,1,0.5,1,4,2,214.2720032,0,8,0.5,0.9480775,default_job_5841
133,c1cc(CN2CCCCC2)cc(Nc2cnc[nH]2)n1,Cc1cc2cc(n1)Nc1c(C)nc(n1C)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,8,0.5,0.9480775,default_job_5842
127,c1cnc(Nc2ccncc2)c(CN2CCCCC2)c1,Cc1cc2cc(n1)OCCCNC1CCN(CC1)Cc1ccc(C)nc1N2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_5843
120,c1cnc(Nc2cc[nH]n2)c(CN2CCCCC2)c1,Cc1cc2nn1COCCCNC1CCN(CC1)Cc1cccnc1N2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,8,0.5,0.9480775,default_job_5844
124,c1ccc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1ccc2c(n1)Nc1nc(ccc1C)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_5845
120,c1cnc(Nc2cnccn2)c(CN2CCCCC2)c1,Cc1nc(Cl)c2nc1Nc1ncccc1C(C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,4,2,248.7169952,0,7,0.5,0.9480775,default_job_5846
120,c1ccc(CNc2ncccc2CN2CCCCC2)cc1,COc1cc2cc(c1C)CNc1ncccc1CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,242.3220062,0,8,0.5,0.9480775,default_job_5847
124,c1ccc(Nc2cccc(CN3CCCCC3)c2)nc1,Cc1cc2c(C)c(c1)Nc1ncccc1CCOCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,2,2,240.3500061,0,8,0.5,0.9480775,default_job_5848
120,c1ccc(Nc2ncccc2CN2CCCCC2)cc1,Cc1ccc2c(n1)Nc1c(Cl)ccc(c1C)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,2,2,246.7409973,0,7,0.5,0.9480775,default_job_5849
124,c1c[nH]c(Nc2ncccc2CN2CCCCC2)c1,Cc1cc2n(C)c1Nc1ncccc1C(C)N1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_5850
124,c1cnnc(Nc2ccncc2CN2CCCCC2)c1,CCc1c2nnc(c1Cl)OCCCNC1CCN(CC1)Cc1cnccc1N2,1,1,1,1,1,1,0.5,1,4,2,248.7169952,0,8,0.5,0.9480775,default_job_5851
120,c1ccc(Nc2ncccc2CN2CCCCC2)nc1,Cc1c2ncc(Cl)c1OCCCNC1CCN(CC1)Cc1cccnc1N2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,7,0.5,0.9480775,default_job_5852
120,c1c[nH]c(Nc2ncccc2CN2CCCCC2)c1,Cc1c(Cl)c(C)n2c1Nc1ncccc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,7,0.5,0.9480775,default_job_5853
124,c1ccc(Nc2cccc(CN3CCCCC3)n2)cc1,Cc1cc2nc(c1)Nc1ccc(Cl)cc1OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,2,2,232.7140045,0,7,0.5,0.9480775,default_job_5854
120,c1ccc(Nc2ncccc2CN2CCCCC2)nc1,CCc1c2ncc(Cl)c1OCCCNC1CCN(CC1)Cc1cccnc1N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,7,0.5,0.9480775,default_job_5855
124,c1cnc(NCc2ccn[nH]2)c(CN2CCCCC2)c1,Cc1cc2n(n1)COCCCNC1CCN(CC1)C(C)c1cccnc1NC2,1,1,1,1,1,1,0.5,1,4,2,230.3150024,0,8,0.5,0.9480775,default_job_5856
120,c1c[nH]c(CNc2ncccc2CN2CCCCC2)c1,Cc1cc2n(c1C)COCCCNC1CCN(CC1)Cc1cccnc1NC2,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_5857
120,c1cnc(Nc2ccncn2)c(CN2CCCCC2)c1,Cc1ccc2c(n1)Nc1nc(nc(C)c1C)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,4,2,228.298996,0,7,0.5,0.9480775,default_job_5858
120,c1ccc(Nc2cccc(CN3CCCCC3)n2)nc1,Cc1cc2nc(c1)Nc1ncc(C)c(c1C)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_5859
7,c1ccc2c(NCCCN3CCCCC3)ncnc2c1,c1ccc2c3nc(nc2c1)COCCCNC1CCN(CCCN3)CC1,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,8,0.5,0.9480775,default_job_5860
120,c1cnc(NCc2ccsc2)c(CN2CCCCC2)c1,Cc1sc2c(c1C)CNc1ncccc1CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,232.352005,0,7,0.5,0.9480775,default_job_5861
120,c1cncc(Nc2ncccc2CN2CCCCC2)c1,Cc1c2cnc(Cl)c1Nc1ncccc1CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,7,0.5,0.9480775,default_job_5862
120,c1ccc(Nc2ncccc2CN2CCCCC2)cc1,Cc1c2cc(Cl)c(c1C)OCCCNC1CCN(CC1)Cc1cccnc1N2,1,1,1,1,1,1,0.5,1,2,2,246.7409973,0,8,0.5,0.9480775,default_job_5863
